Id,PID,MS SubClass,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Land Slope,Neighborhood,Condition 1,Condition 2,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Sale Type,SalePrice,Total Baths,Has Finished Garage,Detached Garage,Has Finished Basement,Total sq ft,Is Remodeled,Has Pool,Has Fence,Has Paved Drive,Has Central Air,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Misc Feature_Gar2,Misc Feature_NA,Misc Feature_Othr,Misc Feature_Shed,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,Age
613,534429150,80,85.0,11475,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,6,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,90.0,3,3,CBlock,3,568.0,0.0,640.0,1208.0,GasA,SBrkr,1576,0,0,1576,4,1,4,7,Typ,1,1,2.0,368.0,3,3,85,0,0,0,0,0,0,WD ,174500,1,1,0,1,1661,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57
2798,907275030,60,0.0,21533,Pave,NA,IR2,Lvl,AllPub,Gtl,CollgCr,Feedr,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,0.0,0.0,1065.0,1065.0,GasA,SBrkr,1065,984,0,2049,4,1,4,9,Typ,1,3,2.0,467.0,3,3,120,48,0,0,0,0,0,WD ,210900,3,0,0,0,2217,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22
239,905452110,50,50.0,9350,Pave,NA,Reg,Bnk,AllPub,Gtl,Edwards,Norm,Norm,4,6,Gable,CompShg,WdShing,Wd Shng,NA,0.0,3,3,CBlock,3,192.0,0.0,564.0,756.0,GasA,SBrkr,1169,0,362,1531,3,1,3,8,Typ,1,3,1.0,209.0,2,3,0,0,0,0,0,0,0,WD ,127000,1,0,1,1,1531,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
1080,528190010,120,59.0,8198,Pave,NA,Reg,Lvl,AllPub,Gtl,NridgHt,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,4,720.0,0.0,638.0,1358.0,GasA,SBrkr,1358,0,0,1358,2,1,4,6,Typ,1,4,2.0,484.0,3,3,192,30,0,0,0,0,0,WD ,207000,2,1,0,1,1580,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14
375,527352150,60,0.0,13250,Pave,NA,IR1,Lvl,AllPub,Gtl,NWAmes,RRNn,Norm,7,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,3,3,CBlock,4,0.0,0.0,832.0,832.0,GasA,SBrkr,1154,896,0,2050,4,1,4,8,Typ,1,3,2.0,529.0,3,3,192,192,0,0,0,0,0,WD ,154000,3,1,0,0,2434,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40
1638,527216080,20,52.0,51974,Pave,NA,IR1,Lvl,AllPub,Gtl,StoneBr,PosN,Norm,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,710.0,5,3,PConc,5,1101.0,0.0,1559.0,2660.0,GasA,SBrkr,2338,0,0,2338,4,1,4,8,Typ,2,4,3.0,1110.0,4,3,0,135,0,0,322,0,0,New,591587,3,1,0,1,2473,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
2593,535353180,190,94.0,22136,Pave,NA,Reg,Lvl,AllPub,Gtl,OldTown,Artery,Norm,5,5,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,2,CBlock,3,1018.0,0.0,1153.0,2171.0,GasA,SBrkr,1392,1248,0,2640,5,1,3,10,Maj1,1,4,3.0,1008.0,3,3,631,48,148,0,0,0,0,WD ,180000,3,1,0,1,3319,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,93
623,535101120,90,65.0,8944,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,5,Gable,CompShg,Plywood,Plywood,NA,0.0,3,3,CBlock,3,0.0,0.0,1584.0,1584.0,GasA,SBrkr,1584,0,0,1584,4,2,3,8,Mod,0,0,3.0,792.0,3,3,0,152,0,0,0,0,0,WD ,124000,2,0,1,0,1736,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,51
964,916403200,60,0.0,9839,Pave,NA,IR1,Lvl,AllPub,Gtl,Timber,Norm,Norm,6,8,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,4,PConc,4,462.0,0.0,250.0,712.0,GasA,SBrkr,1375,862,0,2237,3,1,4,7,Typ,1,3,2.0,440.0,3,3,305,24,0,0,0,0,2500,WD ,204000,3,1,0,1,2566,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38
917,909253180,50,52.0,6292,Pave,NA,Reg,Lvl,AllPub,Gtl,SWISU,Norm,Norm,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,3,0.0,0.0,861.0,861.0,GasA,SBrkr,877,600,0,1477,3,1,3,6,Typ,1,4,1.0,216.0,3,3,0,50,0,0,0,0,0,WD ,145000,2,0,1,0,1527,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90
122,534401140,20,88.0,9680,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,6,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,3,3,CBlock,3,1010.0,0.0,500.0,1510.0,GasA,SBrkr,1510,0,0,1510,3,1,4,6,Typ,0,0,2.0,517.0,3,3,0,40,0,0,204,0,0,WD ,178900,2,1,0,1,1550,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51
2443,528315030,60,82.0,9452,Pave,NA,Reg,Lvl,AllPub,Gtl,NoRidge,Norm,Norm,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,423.0,4,3,PConc,4,1074.0,0.0,322.0,1396.0,GasA,SBrkr,1407,985,0,2392,3,1,4,7,Typ,1,3,3.0,870.0,3,3,0,70,0,0,0,0,0,WD ,348000,3,1,0,1,2462,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21
1354,903401030,50,60.0,9144,Pave,Pave,Reg,Lvl,AllPub,Gtl,BrkSide,Norm,Norm,6,4,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,4,BrkTil,3,0.0,0.0,810.0,810.0,GasA,SBrkr,1170,546,0,1716,4,1,4,8,Typ,0,0,2.0,672.0,3,3,0,195,0,0,0,0,0,WD ,162500,2,0,1,0,1911,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
2058,905104240,190,70.0,8425,Pave,NA,Reg,Lvl,AllPub,Gtl,Sawyer,Feedr,Norm,5,6,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,3,CBlock,4,748.0,0.0,20.0,768.0,GasA,SBrkr,868,0,0,868,2,1,3,6,Typ,0,0,2.0,576.0,3,3,138,0,0,0,0,0,0,WD ,119900,1,0,1,1,1006,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,47
2326,527166030,60,63.0,9084,Pave,NA,IR1,Lvl,AllPub,Gtl,Gilbert,Norm,Norm,7,5,Hip,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,0.0,0.0,935.0,935.0,GasA,SBrkr,955,677,0,1632,3,1,3,8,Typ,1,3,2.0,462.0,3,3,0,28,0,0,0,0,0,WD ,176500,3,1,0,0,1660,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20
1222,534452060,190,50.0,7420,Pave,NA,Reg,Lvl,AllPub,Gtl,BrkSide,Artery,Artery,5,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,BrkTil,3,851.0,0.0,140.0,991.0,GasA,SBrkr,1077,0,0,1077,2,2,3,5,Typ,2,3,1.0,205.0,4,3,0,4,0,0,0,0,0,WD ,118000,1,1,0,1,1081,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,79
1251,535305160,20,57.0,7677,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,5,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,CBlock,3,570.0,0.0,203.0,773.0,GasA,SBrkr,773,0,0,773,2,1,3,4,Typ,0,0,1.0,240.0,3,3,0,0,0,0,0,0,0,WD ,110000,1,0,0,1,773,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,65
65,528382030,60,58.0,16770,Pave,NA,IR2,Lvl,AllPub,Gtl,NoRidge,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,4,3,PConc,4,0.0,0.0,1195.0,1195.0,GasA,SBrkr,1195,644,0,1839,4,1,3,7,Typ,0,0,2.0,486.0,3,3,0,81,0,0,0,0,0,WD ,221000,3,1,0,0,1920,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20
498,528344040,60,0.0,16545,Pave,NA,IR1,Lvl,AllPub,Gtl,NoRidge,Norm,Norm,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,731.0,4,3,PConc,4,781.0,0.0,503.0,1284.0,GasA,SBrkr,1310,1140,0,2450,3,1,4,7,Typ,1,3,3.0,1069.0,3,3,0,126,0,0,0,0,0,WD ,340000,3,1,0,1,2576,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
749,903425245,70,60.0,11414,Pave,NA,IR1,Lvl,AllPub,Gtl,BrkSide,RRAn,Feedr,7,8,Gable,CompShg,HdBoard,HdBoard,NA,0.0,3,4,BrkTil,4,0.0,0.0,728.0,728.0,GasA,SBrkr,1136,883,0,2019,3,1,4,8,Typ,0,0,2.0,532.0,3,3,509,135,0,0,0,0,0,WD ,167500,1,0,1,0,2663,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,108
1782,528431050,20,116.0,13501,Pave,NA,IR1,Lvl,AllPub,Gtl,Somerst,Norm,Norm,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,4,3,PConc,4,63.0,0.0,1560.0,1623.0,GasA,SBrkr,1636,0,0,1636,3,1,4,8,Typ,1,4,3.0,865.0,3,3,0,60,0,0,0,0,0,WD ,255000,2,1,0,1,1696,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
477,528235200,80,59.0,9434,Pave,NA,IR1,Lvl,AllPub,Gtl,Gilbert,Norm,Norm,7,5,Gable,CompShg,WdShing,Wd Shng,NA,0.0,4,3,PConc,4,0.0,0.0,384.0,384.0,GasA,SBrkr,744,630,0,1374,3,1,4,6,Typ,1,4,2.0,400.0,3,3,100,0,0,0,0,0,0,WD ,170000,3,1,0,0,1474,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14
2826,908186060,180,35.0,3675,Pave,NA,Reg,Lvl,AllPub,Gtl,Edwards,Norm,Norm,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,3,3,PConc,4,547.0,0.0,0.0,547.0,GasA,SBrkr,1072,0,0,1072,2,1,3,5,Typ,0,0,2.0,525.0,3,3,0,28,0,0,0,0,0,WD ,145000,1,1,0,1,1100,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13
1601,923228420,180,21.0,1890,Pave,NA,Reg,Lvl,AllPub,Gtl,MeadowV,Norm,Norm,4,7,Gable,CompShg,CemntBd,CmentBd,NA,0.0,3,4,CBlock,4,495.0,0.0,135.0,630.0,GasA,SBrkr,630,0,0,630,1,1,3,3,Typ,0,0,0.0,0.0,0,0,88,0,0,0,0,0,0,WD ,81000,1,0,0,1,718,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,46
990,526351030,20,87.0,11029,Pave,NA,IR1,Lvl,AllPub,Gtl,NAmes,Norm,Norm,6,8,Hip,CompShg,MetalSd,MetalSd,NA,0.0,5,3,CBlock,4,528.0,411.0,245.0,1184.0,GasA,SBrkr,1414,0,0,1414,3,1,3,6,Min1,1,3,2.0,601.0,3,3,0,51,0,0,190,0,0,WD ,176500,1,0,0,1,1465,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60
1791,528441080,20,75.0,10084,Pave,NA,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,4,3,PConc,5,1369.0,0.0,317.0,1686.0,GasA,SBrkr,1694,0,0,1694,3,1,4,7,Typ,1,4,2.0,636.0,3,3,255,57,0,0,0,0,0,WD ,307000,2,1,0,1,2006,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14
2131,907192020,60,68.0,9543,Pave,NA,IR1,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,0.0,0.0,845.0,845.0,GasA,SBrkr,845,845,0,1690,3,1,4,7,Typ,0,0,2.0,517.0,3,3,0,103,0,0,0,0,0,WD ,190550,3,1,0,0,1793,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17
371,527301320,60,94.0,13005,Pave,NA,IR1,Lvl,AllPub,Gtl,NWAmes,Norm,Norm,7,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,4,3,CBlock,4,692.0,0.0,153.0,845.0,GasA,SBrkr,1153,1200,0,2353,4,1,5,10,Typ,1,3,2.0,484.0,3,3,288,195,0,0,0,0,0,WD ,260000,3,1,0,1,2836,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,38
2377,527453070,120,24.0,2280,Pave,NA,Reg,Lvl,AllPub,Gtl,NPkVill,Norm,Norm,7,7,Gable,CompShg,Plywood,Brk Cmn,NA,0.0,3,3,CBlock,3,120.0,492.0,443.0,1055.0,GasA,SBrkr,1055,0,0,1055,2,1,3,4,Typ,0,0,1.0,319.0,3,3,0,29,0,0,0,0,0,WD ,137500,2,0,0,1,1084,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,42
1832,532479140,20,43.0,12712,Pave,NA,IR1,Lvl,AllPub,Gtl,Sawyer,RRAe,Norm,6,7,Gable,CompShg,CemntBd,CmentBd,NA,0.0,3,3,CBlock,4,968.0,0.0,76.0,1044.0,GasA,SBrkr,1055,0,0,1055,2,1,4,5,Typ,1,3,2.0,542.0,3,3,455,0,0,0,0,0,0,WD ,147000,1,1,0,1,1510,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,45
561,532377130,20,80.0,10000,Pave,NA,Reg,Lvl,AllPub,Gtl,Sawyer,Feedr,Norm,5,6,Hip,CompShg,HdBoard,HdBoard,NA,0.0,3,3,CBlock,3,594.0,0.0,270.0,864.0,GasA,SBrkr,1144,0,0,1144,3,1,3,6,Typ,1,3,1.0,264.0,3,3,165,0,0,0,0,0,400,WD ,131400,1,1,0,1,1309,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57
1063,528142140,60,85.0,10574,Pave,NA,IR1,Lvl,AllPub,Gtl,NridgHt,Norm,Norm,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,126.0,4,3,PConc,5,856.0,0.0,292.0,1148.0,GasA,SBrkr,1170,1162,0,2332,4,1,5,9,Typ,1,4,3.0,756.0,3,3,224,142,0,0,0,0,0,WD ,316000,3,1,0,1,2698,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
325,923204150,90,94.0,9400,Pave,NA,Reg,Low,AllPub,Gtl,Mitchel,Norm,Norm,6,5,Mansard,CompShg,MetalSd,Wd Shng,NA,0.0,3,3,CBlock,3,0.0,0.0,912.0,912.0,GasA,SBrkr,912,912,0,1824,4,2,3,8,Typ,0,0,0.0,0.0,0,0,128,0,0,0,0,0,0,WD ,139000,4,0,0,0,1952,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,47
1577,916386040,80,73.0,9802,Pave,NA,Reg,Lvl,AllPub,Gtl,Timber,Norm,Norm,5,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,3,3,PConc,4,0.0,0.0,352.0,352.0,GasA,SBrkr,712,730,0,1442,3,1,3,6,Typ,0,0,2.0,400.0,3,3,100,0,0,0,0,0,0,WD ,172500,3,1,0,0,1542,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12
2851,909250120,70,96.0,13132,Pave,NA,Reg,Lvl,AllPub,Gtl,Crawfor,Norm,Norm,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,BrkTil,4,0.0,0.0,747.0,747.0,GasA,FuseF,892,892,0,1784,4,1,3,9,Typ,0,0,1.0,180.0,2,2,203,40,0,0,0,0,0,WD ,138887,2,0,1,0,2027,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,104
1410,905427070,70,120.0,13728,Pave,NA,Reg,Lvl,AllPub,Gtl,Edwards,Norm,Norm,6,7,Hip,CompShg,Stucco,Stucco,NA,0.0,3,3,CBlock,3,626.0,0.0,501.0,1127.0,GasA,SBrkr,1236,872,0,2108,4,1,4,7,Typ,2,3,2.0,540.0,3,3,0,0,0,0,90,0,0,WD ,235000,2,0,0,1,2108,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83
691,535477150,20,60.0,6600,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,PosN,Norm,5,5,Hip,CompShg,MetalSd,MetalSd,NA,0.0,3,3,CBlock,3,0.0,0.0,894.0,894.0,GasA,SBrkr,894,0,0,894,2,1,3,5,Typ,0,0,1.0,308.0,3,3,0,0,0,0,0,0,0,WD ,109500,1,0,1,0,894,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,56
2691,903451050,50,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Gtl,IDOTRR,Norm,Norm,4,5,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,3,BrkTil,3,0.0,0.0,596.0,596.0,GasA,FuseF,834,596,0,1430,3,1,2,7,Typ,0,0,2.0,370.0,2,2,218,0,0,0,210,0,0,WD ,107000,2,0,1,0,1648,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94
2780,907194130,60,65.0,14006,Pave,NA,IR1,Lvl,AllPub,Gtl,CollgCr,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,3,PConc,4,0.0,0.0,936.0,936.0,GasA,SBrkr,936,840,0,1776,3,1,4,7,Typ,1,3,2.0,474.0,3,3,144,96,0,0,0,0,0,WD ,192500,3,1,0,0,2016,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16
374,527326150,20,0.0,16635,Pave,NA,IR1,Lvl,AllPub,Gtl,NWAmes,Norm,Norm,6,7,Gable,CompShg,CemntBd,CmentBd,Stone,126.0,4,3,CBlock,4,1246.0,0.0,356.0,1602.0,GasA,SBrkr,1602,0,0,1602,3,1,4,8,Typ,1,3,2.0,529.0,3,3,240,0,0,0,0,0,0,WD ,215000,2,1,0,1,1842,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41
1995,902303100,50,56.0,8398,Pave,Grvl,Reg,Lvl,AllPub,Gtl,OldTown,Norm,Norm,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,4,259.0,0.0,667.0,926.0,GasA,SBrkr,991,659,0,1650,3,1,3,6,Typ,0,0,2.0,468.0,3,3,128,103,0,0,0,0,0,WD ,144100,2,0,1,1,1881,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108
602,534276040,20,70.0,9100,Pave,NA,Reg,Lvl,AllPub,Gtl,NAmes,Norm,Norm,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,NA,0.0,3,3,CBlock,3,612.0,0.0,252.0,864.0,GasA,SBrkr,864,0,0,864,2,1,3,5,Typ,0,0,1.0,300.0,5,5,0,0,0,0,0,0,450,WD ,127500,1,0,1,1,864,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59
1422,906223140,60,0.0,14171,Pave,NA,IR2,Lvl,AllPub,Gtl,SawyerW,Norm,Norm,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,4,3,PConc,4,355.0,0.0,457.0,812.0,GasA,SBrkr,1101,1099,0,2200,4,1,4,9,Typ,1,3,2.0,453.0,3,3,168,98,0,0,0,0,0,WD ,225000,3,1,0,1,2466,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25
1056,528110080,20,107.0,13891,Pave,NA,Reg,Lvl,AllPub,Gtl,NridgHt,Norm,Norm,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,436.0,4,3,PConc,5,1400.0,0.0,310.0,1710.0,GasA,SBrkr,1710,0,0,1710,2,1,4,6,Typ,1,4,3.0,866.0,3,3,0,102,0,0,0,0,0,New,372402,2,1,0,1,1812,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
1151,532353050,20,0.0,12968,Pave,NA,IR2,Lvl,AllPub,Gtl,Sawyer,Norm,Norm,5,6,Hip,CompShg,HdBoard,Plywood,NA,0.0,3,3,CBlock,3,737.0,0.0,175.0,912.0,GasA,SBrkr,912,0,0,912,2,1,3,4,Typ,0,0,1.0,352.0,3,3,140,0,0,0,176,0,0,WD ,144000,1,0,1,1,1052,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,56
1843,533213130,160,24.0,2280,Pave,Pave,Reg,Lvl,AllPub,Gtl,Somerst,Norm,Norm,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,PConc,4,565.0,0.0,179.0,744.0,GasA,SBrkr,757,744,0,1501,3,1,3,6,Typ,1,3,2.0,440.0,3,3,0,0,0,0,0,0,0,WD ,176500,3,0,1,1,1501,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,19
2595,535355100,50,50.0,7000,Pave,NA,Reg,Lvl,AllPub,Gtl,OldTown,Artery,Norm,6,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,3,4,BrkTil,2,617.0,0.0,0.0,617.0,GasA,SBrkr,865,445,0,1310,2,1,3,6,Min1,0,0,1.0,398.0,3,3,0,0,126,0,0,0,0,COD,112000,2,0,0,1,1310,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,94
1041,527450250,160,21.0,1680,Pave,NA,Reg,Lvl,AllPub,Gtl,BrDale,Norm,Norm,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,3,3,CBlock,3,330.0,0.0,153.0,483.0,GasA,SBrkr,483,504,0,987,2,1,3,5,Typ,0,0,1.0,264.0,3,3,0,0,0,0,0,0,0,WD ,100000,2,0,1,1,987,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,45
980,923228230,160,21.0,2217,Pave,NA,Reg,Lvl,AllPub,Gtl,MeadowV,Norm,Norm,4,4,Gable,CompShg,CemntBd,CmentBd,NA,0.0,3,3,CBlock,3,273.0,273.0,0.0,546.0,GasA,SBrkr,546,546,0,1092,3,1,3,6,Typ,0,0,1.0,286.0,3,3,238,0,0,0,0,0,0,WD ,88000,2,1,0,1,1330,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,48
